type,ent_uri,pred,val_pred,val_gold,abs,found,verif,reason
FN,Hernando_Molina_Ara%C3%BAjo,birthName,,Hernando César Molina Araújo,"Hernando César Molina Araújo (born August 28, 1961 in Valledupar) is a Colombian politician. Son of Hernando Molina Céspedes and Consuelo Araújo, he studied at the Colegio Nacional Loperena in Valledupar and later studied Law in the, but dropped out. He declares himself a self-taught man. Molina was governor of the Colombian Department of Cesar for the period 2004–2007, a term which he did not complete due to his involvement in the Parapolitica scandal. he was called to testify on May 17, 2007 at the Office of the Attorney General of Colombia.",TRUE,TRUE,
FP_new,Hernando_Molina_Ara%C3%BAjo,label,Hernando Molina Araújo,,"Hernando César Molina Araújo (born August 28, 1961 in Valledupar) is a Colombian politician. Son of Hernando Molina Céspedes and Consuelo Araújo, he studied at the Colegio Nacional Loperena in Valledupar and later studied Law in the, but dropped out. He declares himself a self-taught man. Molina was governor of the Colombian Department of Cesar for the period 2004–2007, a term which he did not complete due to his involvement in the Parapolitica scandal. he was called to testify on May 17, 2007 at the Office of the Attorney General of Colombia.",TRUE,TRUE,
FP_new,Ian_MacPherson_%28historian%29,label,Ian MacPherson,,"Ian MacPherson (1939 – November 16, 2013) was a Canadian historian, and a supporter of the co-operative movement. MacPherson was born in Toronto, Ontario.",TRUE,FALSE,ICE
FP_new,In%C5%8D_Tadataka,birthDate,1745-02-11,,"Inō Tadataka (伊能 忠敬, February 11, 1745 - May 17, 1818) was a Japanese surveyor and cartographer. He is known for completing the first map of Japan using modern surveying techniques.",FALSE,TRUE,
FP_new,In%C5%8D_Tadataka,deathDate,1818-05-17,,"Inō Tadataka (伊能 忠敬, February 11, 1745 - May 17, 1818) was a Japanese surveyor and cartographer. He is known for completing the first map of Japan using modern surveying techniques.",FALSE,TRUE,
FN,Ines_Castellani_Fantoni_Benaglio,deathDate,,1897-05-06,"Ines Castellani Fantoni Benaglio, also known by the pseudonym of Memini (1849 Pavia - 6 May 1897 Azzate), was an Italian writer. She lived in Florence and Milan. She made her debut as a writer in 1880, with Estella and Nemorino. She wrote for magazines, including Perseveranza, La Gazzetta Provinciale and Vita Intimate. She wrote numerous novels, which attracted the attention of Anna Radius Zuccari, and they were friends. She married the poet Luigi Benaglio.",TRUE,TRUE,
FN,Ingrid_Wilhite,label,,Ingrid Wilhite,"Ingrid Joy Wilhite (May 4, 1959 – January 15, 2008) was an American filmmaker and musician.",TRUE,TRUE,
FN,Ingrid_Wilhite,birthName,,Ingrid Joy Wilhite,"Ingrid Joy Wilhite (May 4, 1959 – January 15, 2008) was an American filmmaker and musician.",TRUE,TRUE,
FN,Ioan_Culcer,birthName,,Ioan Culcer,"Ioan Culcer (29 July 1853 – September 1928) was a Wallachian-born Romanian military leader and politician. Culcer served as a lieutenant during the Romanian War of Independence (1877–1878) and as a general during the Second Balkan War and World War I. In early 1918, he served as Minister for Public Works in the First Averescu cabinet.",TRUE,TRUE,
FP_new,Ioan_Culcer,deathDate,1928-09-28,,"Ioan Culcer (29 July 1853 – September 1928) was a Wallachian-born Romanian military leader and politician. Culcer served as a lieutenant during the Romanian War of Independence (1877–1878) and as a general during the Second Balkan War and World War I. In early 1918, he served as Minister for Public Works in the First Averescu cabinet.",FALSE,FALSE,AC
FP_new,Ion_Creang%C4%83_%28jurist%29,label,Ion Creangă,,"Ion Creangă (born December 11, 1962 in Goteşti) is a Moldovan jurist and the head of the Legal Department of the Parliament of Moldova. Creangă was born in Goteşti, Cantemir District. He studied at the Moldova State University (1987–1992) and got his PhD in 2000. He is the head of the Legal Department of the Apparatus of the Parliament of Moldova. Also, he is secretary of the Commission for constitutional reform in Moldova.",TRUE,TRUE,
FP_new,Ivar_of_Limerick,birthYear,977,,"Ivar of Limerick (Irish: Ímar Luimnich, rí Gall; Ímar ua Ímair; Ímar Ua hÍmair, Ard Rí Gall Muman ocus Gáedel; Íomhar Mór; Old Norse: Ívarr [ˈiːˌwɑrː]; died 977), was the last Norse king of the city-state of Limerick, and penultimate King of the Foreigners of Munster, reigning during the rise to power of the Dál gCais and the fall of the Eóganachta.",TRUE,FALSE,WV
FP_new,Ivar_of_Limerick,birthYear,977,,"Ivar of Limerick (Irish: Ímar Luimnich, rí Gall; Ímar ua Ímair; Ímar Ua hÍmair, Ard Rí Gall Muman ocus Gáedel; Íomhar Mór; Old Norse: Ívarr [ˈiːˌwɑrː]; died 977), was the last Norse king of the city-state of Limerick, and penultimate King of the Foreigners of Munster, reigning during the rise to power of the Dál gCais and the fall of the Eóganachta.",FALSE,FALSE,WV
FN,Jack_Martin_Smith,birthName,,Jack Martin Smith,"Jack Martin Smith (January 2, 1911 - November 7, 1993) was a highly successful Hollywood art director with over 130 films to his credit and nine Academy Award nominations which ultimately yielded three Oscars.",TRUE,TRUE,
FP_new,Jack_Martin_Smith,birthDate,1911-01-02,,"Jack Martin Smith (January 2, 1911 - November 7, 1993) was a highly successful Hollywood art director with over 130 films to his credit and nine Academy Award nominations which ultimately yielded three Oscars.",FALSE,TRUE,
FP_new,Jack_Martin_Smith,deathDate,1993-11-07,,"Jack Martin Smith (January 2, 1911 - November 7, 1993) was a highly successful Hollywood art director with over 130 films to his credit and nine Academy Award nominations which ultimately yielded three Oscars.",FALSE,TRUE,
FN,Jack_Trice,label,,Jack Trice,"John G. Trice (May 12, 1902 – October 8, 1923) was a football player who became the first African-American athlete for Iowa State College. Trice died due to injuries suffered during a college football game against the University of Minnesota on October 6, 1923. He is the namesake for Jack Trice Stadium, Iowa State's football stadium.",TRUE,TRUE,
FP_new,James_Bell_%28bishop%29,birthName,James Harold Bell,,James Harold Bell (born 20 November 1950) is a retired British Anglican bishop. He was the area Bishop of Ripon in the Diocese of Leeds.,TRUE,TRUE,
FP_new,James_Campbell_%28land_commissioner%29,birthYear,1787,,"Lieutenant-Colonel James Campbell (1787 – 7 July 1858) was a lieutenant-colonel of the British army who distinguished himself in the Peninsular War. He emigrated to New Zealand and was appointed as a land commissioner, and later as Registrar of Deeds, in Canterbury.",TRUE,TRUE,
FN,James_Seay,birthName,,James Seay,"James Seay (September 9, 1914 – October 10, 1992) was an American character actor who often played minor supporting roles as government officials.",TRUE,TRUE,
FN,James_William_Moore,birthName,,James William Moore,"James William Moore (February 12, 1818 – September 17, 1877) was an American judge and politician from Montgomery County, Kentucky. He represented Kentucky in the Confederate States Congress during the American Civil War. Moore was born in Montgomery County, Kentucky. Moore served as a Kentucky state court judge from 1851 to 1858. In 1861 he became a delegate to the Kentucky Secessionist Convention and represented the state in the First Confederate Congress and the Second Confederate Congress from 1862 to 1865. James Moore died on September 17, 1877, and was buried in Machpelah Cemetery.",TRUE,TRUE,
FN,Jean_Ren%C3%A9_Baroux,birthYear,,1922,"Jean René Baroux (1922–1992) was a Morocco-born veteran of World War II and a writer very much engaged in the evolution of the French language. While a member of the Science Council of Canada (Director of Communications), in 1976 he founded the Association Québécoise des Professionnels de la Communication Scientifique (AQPCS), a complementary extension to the Canadian Scientific Writers Association.",TRUE,TRUE,
FN,Jean_Ren%C3%A9_Baroux,deathYear,,1992,"Jean René Baroux (1922–1992) was a Morocco-born veteran of World War II and a writer very much engaged in the evolution of the French language. While a member of the Science Council of Canada (Director of Communications), in 1976 he founded the Association Québécoise des Professionnels de la Communication Scientifique (AQPCS), a complementary extension to the Canadian Scientific Writers Association.",TRUE,TRUE,
FN,Jean-Jacques_Rousseau,birthName,,Jean-Jacques Rousseau,"Jean-Jacques Rousseau (UK: /ˈruːsoʊ/, US: /ruːˈsoʊ/ French: [ʒɑ̃ ʒak ʁuso]; 28 June 1712 – 2 July 1778) was a Genevan philosopher, writer, and composer. His political philosophy influenced the progress of the Age of Enlightenment throughout Europe, as well as aspects of the French Revolution and the development of modern political, economic, and educational thought.",TRUE,TRUE,
FP_new,Jefferson_Souza_%28water_polo%29,birthDate,1908-06-08,,Jefferson Souza (June 1908 – 1 December 1992) was a Brazilian water polo player. He competed in the men's tournament at the 1932 Summer Olympics.,FALSE,FALSE,AC
FP_new,Jefferson_Souza_%28water_polo%29,birthYear,1908,,Jefferson Souza (June 1908 – 1 December 1992) was a Brazilian water polo player. He competed in the men's tournament at the 1932 Summer Olympics.,TRUE,TRUE,
FP_new,Jefferson_Souza_%28water_polo%29,birthDate,1908-06-06,,Jefferson Souza (June 1908 – 1 December 1992) was a Brazilian water polo player. He competed in the men's tournament at the 1932 Summer Olympics.,FALSE,FALSE,AC
FP_new,Jefferson_Souza_%28water_polo%29,birthDate,1908-06-29,,Jefferson Souza (June 1908 – 1 December 1992) was a Brazilian water polo player. He competed in the men's tournament at the 1932 Summer Olympics.,FALSE,FALSE,AC
FP_new,Jefferson_Souza_%28water_polo%29,label,Jefferson Souza,,Jefferson Souza (June 1908 – 1 December 1992) was a Brazilian water polo player. He competed in the men's tournament at the 1932 Summer Olympics.,TRUE,TRUE,
FP_new,Jefferson_Souza_%28water_polo%29,birthDate,1908-06-28,,Jefferson Souza (June 1908 – 1 December 1992) was a Brazilian water polo player. He competed in the men's tournament at the 1932 Summer Olympics.,FALSE,FALSE,AC
FN,Jes%C3%BAs_Rafael_Soto,birthName,,Jesús Rafael Soto,"Jesús Rafael Soto (June 5, 1923 – January 17, 2005) was a Venezuelan op and kinetic artist, a sculptor and a painter. His works can be found in the collections of the main museums of the world, including Tate (London), Museum Ludwig (Germany), Centre Georges Pompidou (Paris), Galleria Nazionale d’Arte Moderna (Roma) and MoMA (New York). One of the main museums of art in Venezuela, in his home town, has his name in tribute to him.",TRUE,TRUE,
FN,Jicka,birthName,,Jacques Kalaydjian,"Jacques Kalaydjian (January 1, 1926, Le Raincy, Paris, France - 15 May 2005) was a French artist of Armenian origin that was creating under the name of Jicka. During 1984-1988 he has been the author of Les Pieds Nickelés - the most popular French comics of the time. 
* v 
* t 
* e",TRUE,TRUE,
FN,Jicka,label,,Jicka,"Jacques Kalaydjian (January 1, 1926, Le Raincy, Paris, France - 15 May 2005) was a French artist of Armenian origin that was creating under the name of Jicka. During 1984-1988 he has been the author of Les Pieds Nickelés - the most popular French comics of the time. 
* v 
* t 
* e",TRUE,TRUE,
FN,Jina_Valentine,birthName,,Jina Valentine,"Jina Valentine (born November 9, 1979, in Berwyn, Pennsylvania) is a contemporary American visual artist whose work is informed by the techniques and strategies of American folk artists. She uses a variety of media to weave histories—including drawing, papermaking, found-object collage, and radical archiving.",TRUE,TRUE,
FP_new,Jo%C3%A3o_Carlos_de_Saldanha_Oliveira_e_Daun%2C_1st_Duke_of_Saldanha,label,"João Carlos Gregório Domingos Vicente Francisco de Saldanha Oliveira e Daun, 1st Duke of Saldanha",,"João Carlos Gregório Domingos Vicente Francisco de Saldanha Oliveira e Daun, 1st Duke of Saldanha, (17 November 1790 – 20 November 1876; Portuguese pronunciation: [saɫˈdɐɲɐ]) was a Portuguese marshal and statesman.",TRUE,FALSE,ICE
FP_new,Jo%C3%A3o_Carlos_de_Saldanha_Oliveira_e_Daun%2C_1st_Duke_of_Saldanha,label,João Carlos Gregório Domingos Vicente Francisco de Saldanha Oliveira e Daun,,"João Carlos Gregório Domingos Vicente Francisco de Saldanha Oliveira e Daun, 1st Duke of Saldanha, (17 November 1790 – 20 November 1876; Portuguese pronunciation: [saɫˈdɐɲɐ]) was a Portuguese marshal and statesman.",TRUE,FALSE,ICE
